Codigo Instit.,Codigo Curso,Nome da Instituicao,Nome do Curso,Grau,Vagas Iniciais
3138,9119,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,60
3138,9242,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,Solicitadoria,L1,40
3138,L030,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,Gestão Industrial e Logística,L1,20
3138,L091,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,Segurança do Trabalho e Ambiente,L1,20
3139,8442,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,Gestão das Atividades Turísticas (regime pós-laboral),L1,30
3139,9164,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,Gestão e Administração Hoteleira,L1,45
3139,9921,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,Gestão das Atividades Turísticas,L1,33
3139,L131,Instituto Politécnico do Porto - Escola Superior de Hotelaria e Turismo,Gestão da Restauração e Catering,L1,33
3141,8419,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,Agronomia (regime pós-laboral),L1,18
3141,9003,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,Agronomia,L1,58
3141,L003,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,Zootecnia,L1,37
3141,L080,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,Qualidade Alimentar e Nutrição Humana,L1,27
3141,L259,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,Biologia e Biotecnologia Alimentar,L1,20
3142,9084,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,Educação Social,L1,43
3142,9853,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,Educação Básica,L1,45
3142,L130,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,Educação Ambiental e Turismo de Natureza,L1,30
3142,L179,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,Produção Multimédia em Educação,L1,27
3143,9152,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,Gestão de Empresas,L1,90
3143,9156,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,Gestão de Marketing,L1,55
3143,9185,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,Informática,L1,66
3143,9498,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,Contabilidade e Fiscalidade,L1,45
3143,9785,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,Negócios Internacionais,L1,45
3143,9994,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,Gestão de Empresas (regime pós-laboral),L1,36
3145,9730,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,Desporto de Natureza e Turismo Ativo,L1,22
3145,9763,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,Gestão das Organizações Desportivas,L1,23
3145,9808,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,Treino Desportivo,L1,106
3145,L008,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,Atividade Física e Estilos de Vida Saudáveis,L1,20
3145,L034,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,Desporto  Condição Física e Saúde,L1,90
3151,9005,Instituto Politécnico de Setúbal - Escola Superior de Educação,Animação Sociocultural,L1,32
3151,9054,Instituto Politécnico de Setúbal - Escola Superior de Educação,Comunicação Social,L1,33
3151,9563,Instituto Politécnico de Setúbal - Escola Superior de Educação,Desporto,L1,30
3151,9633,Instituto Politécnico de Setúbal - Escola Superior de Educação,Tradução e Interpretação de Língua Gestual Portuguesa,L1,20
3151,9853,Instituto Politécnico de Setúbal - Escola Superior de Educação,Educação Básica,L1,52
3152,8515,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Tecnologias de Energia,L1,33
3152,9092,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Engenharia de Automação  Controlo e Instrumentação,L1,48
3152,9112,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Engenharia Eletrotécnica e de Computadores,L1,56
3152,9119,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Engenharia Informática,L1,70
3152,9123,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Engenharia Mecânica,L1,54
3152,9862,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Tecnologia e Gestão Industrial (regime noturno),L1,40
3152,L069,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Tecnologia Biomédica,L1,49
3152,L124,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,Tecnologias do Ambiente e do Mar,L1,32
3153,8111,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Gestão de Recursos Humanos (regime pós-laboral),L1,45
3153,9157,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Gestão de Recursos Humanos,L1,53
3153,9205,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Marketing,L1,56
3153,9627,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Contabilidade e Finanças,L1,57
3153,9628,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Contabilidade e Finanças (regime noturno),L1,28
3153,9629,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Gestão da Distribuição e da Logística,L1,47
3153,9630,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Gestão de Sistemas de Informação,L1,68
3153,9993,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,Gestão da Distribuição e da Logística (regime pós-laboral),L1,45
3154,9016,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,Biotecnologia,L1,45
3154,9089,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,Engenharia Civil,L1,20
3154,9090,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,Engenharia Civil (regime noturno),L1,20
3154,9687,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,Bioinformática,L1,33
3154,L100,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,Tecnologias do Petróleo,L1,30
3155,9500,Instituto Politécnico de Setúbal - Escola Superior de Saúde,Enfermagem,L1,44
3155,9504,Instituto Politécnico de Setúbal - Escola Superior de Saúde,Fisioterapia,L1,44
3155,9890,Instituto Politécnico de Setúbal - Escola Superior de Saúde,Terapia da Fala,L1,26
3161,9003,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,Agronomia,L1,35
3161,9016,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,Biotecnologia,L1,26
3161,9085,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,Enfermagem Veterinária,L1,35
3161,L164,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,Engenharia do Ambiente e Geoinformática,L1,24
3162,9473,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,Educação Social Gerontológica,L1,27
3162,9853,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,Educação Básica,L1,54
3162,L122,Instituto Politécnico de Viana do Castelo - Escola Superior de Educação,Artes Plásticas e Tecnologias Artísticas,L1,30
3163,8114,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Turismo (regime pós-laboral),L1,30
3163,8407,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia da Computação Gráfica e Multimédia,L1,53
3163,9087,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia Alimentar,L1,20
3163,9119,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,80
3163,9123,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica,L1,36
3163,9147,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Gestão,L1,54
3163,9148,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Gestão (regime noturno),L1,42
3163,9254,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Turismo,L1,50
3163,9723,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Design de Ambientes,L1,28
3163,9727,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Design do Produto,L1,40
3163,9743,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia Civil e do Ambiente,L1,35
3163,9751,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia Mecatrónica,L1,40
3163,L153,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,Engenharia de Redes e Sistemas de Computadores,L1,49
3164,8464,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,Gestão da Distribuição e Logística,L1,31
3164,8516,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,Organização e Gestão Empresariais,L1,31
3164,9498,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,Contabilidade e Fiscalidade,L1,33
3164,9664,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,Marketing e Comunicação Empresarial,L1,39
3165,9731,Instituto Politécnico de Viana do Castelo - Escola Superior de Desporto e Lazer,Desporto e Lazer,L1,70
3181,9054,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Comunicação Social,L1,63
3181,9084,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Educação Social,L1,62
3181,9347,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Artes Plásticas e Multimédia,L1,46
3181,9850,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Desporto e Atividade Física,L1,35
3181,9853,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Educação Básica,L1,48
3181,9930,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Publicidade e Relações Públicas,L1,66
3181,L154,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,Artes da Performance Cultural,L1,27
3182,8296,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Gestão Industrial,L1,35
3182,8517,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Tecnologia e Design de Mobiliário,L1,40
3182,9056,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Contabilidade,L1,40
3182,9089,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Civil,L1,44
3182,9099,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Engenharia do Ambiente,L1,36
3182,9109,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Eletrotécnica,L1,48
3182,9119,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Informática,L1,66
3182,9123,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Engenharia Mecânica,L1,45
3182,9152,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Gestão de Empresas,L1,70
3182,9205,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Marketing,L1,42
3182,9254,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Turismo,L1,45
3182,9491,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Tecnologias e Design de Multimédia,L1,48
3182,9994,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,Gestão de Empresas (regime pós-laboral),L1,35
3185,9085,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,Enfermagem Veterinária,L1,45
3185,9086,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,Engenharia Agronómica,L1,25
3185,9087,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,Engenharia Alimentar,L1,25
3185,9129,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,Engenharia Zootécnica,L1,25
3186,8014,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Serviço Social (regime pós-laboral),L1,27
3186,9122,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Engenharia Informática e Telecomunicações,L1,36
3186,9168,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Gestão e Informática,L1,23
3186,9179,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Gestão Turística  Cultural e Patrimonial,L1,21
3186,9238,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Serviço Social,L1,30
3186,L021,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Gestão Comercial,L1,36
3186,L116,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,Secretariado de Administração,L1,36
3241,9056,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,Contabilidade,L1,20
3241,9152,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,Gestão de Empresas,L1,52
3241,9640,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,Gestão de Recursos Humanos e Comportamento Organizacional,L1,30
3241,L207,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,Turismo e Gestão do Património Cultural,L1,35
3242,9089,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Engenharia Civil,L1,20
3242,9112,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Engenharia Eletrotécnica e de Computadores,L1,35
3242,9119,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Engenharia Informática,L1,56
3242,9380,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Conservação e Restauro,L1,35
3242,9644,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Design e Tecnologia das Artes Gráficas,L1,52
3242,9645,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Fotografia,L1,36
3242,L142,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Tecnologia Química,L1,25
3242,L186,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,Gestão da Edificação e Obras,L1,27
3243,9054,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Comunicação Social,L1,32
3243,9123,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Engenharia Mecânica,L1,25
3243,L143,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Informática e Tecnologias Multimédia,L1,25
3243,L177,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Cinema Documental,L1,24
3243,L211,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,Computação e Logística,L1,20
3331,9069,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Design,L1,44
3331,9213,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Multimédia,L1,28
3331,9244,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Tecnologia da Comunicação Audiovisual,L1,28
3331,9645,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Fotografia,L1,20
3331,L071,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,Tecnologias e Sistemas de Informação para a Web,L1,30
5402,8399,Universidade do Porto - Faculdade de Belas-Artes,Desenho,L1,25
5402,9007,Universidade do Porto - Faculdade de Belas-Artes,Artes Plásticas,L1,64
5402,9070,Universidade do Porto - Faculdade de Belas-Artes,Design de Comunicação,L1,57
6800,8014,ISCTE - Instituto Universitário de Lisboa,Serviço Social (regime pós-laboral),L1,38
6800,8029,ISCTE - Instituto Universitário de Lisboa,Finanças e Contabilidade,L1,72
6800,8109,ISCTE - Instituto Universitário de Lisboa,Sociologia (regime pós-laboral),L1,33
6800,8366,ISCTE - Instituto Universitário de Lisboa,Informática e Gestão de Empresas (regime pós-laboral),L1,35
6800,9019,ISCTE - Instituto Universitário de Lisboa,Ciência Política,L1,40
6800,9081,ISCTE - Instituto Universitário de Lisboa,Economia,L1,72
6800,9098,ISCTE - Instituto Universitário de Lisboa,Engenharia de Telecomunicações e Informática,L1,60
6800,9119,ISCTE - Instituto Universitário de Lisboa,Engenharia Informática,L1,60
6800,9147,ISCTE - Instituto Universitário de Lisboa,Gestão,L1,175
6800,9156,ISCTE - Instituto Universitário de Lisboa,Gestão de Marketing,L1,40
6800,9157,ISCTE - Instituto Universitário de Lisboa,Gestão de Recursos Humanos,L1,40
6800,9189,ISCTE - Instituto Universitário de Lisboa,Informática e Gestão de Empresas,L1,60
6800,9219,ISCTE - Instituto Universitário de Lisboa,Psicologia,L1,72
6800,9240,ISCTE - Instituto Universitário de Lisboa,Sociologia,L1,63
6800,9257,ISCTE - Instituto Universitário de Lisboa,Arquitetura,MI,50
6800,9448,ISCTE - Instituto Universitário de Lisboa,Antropologia,L1,28
6800,9885,ISCTE - Instituto Universitário de Lisboa,Engenharia Informática (regime pós-laboral),L1,35
6800,9927,ISCTE - Instituto Universitário de Lisboa,História Moderna e Contemporânea,L1,33
6800,L030,ISCTE - Instituto Universitário de Lisboa,Gestão Industrial e Logística,L1,40
6800,L188,ISCTE - Instituto Universitário de Lisboa,Ciência de Dados,L1,60
6800,L189,ISCTE - Instituto Universitário de Lisboa,Ciência de Dados (regime pós-laboral),L1,30
6810,L274,ISCTE - Instituto Universitário de Lisboa (Sintra),Política  Economia e Sociedade,L1,22
6810,L276,ISCTE - Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Segurança,L1,23
6810,L277,ISCTE - Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Inteligência Artificial,L1,22
6810,L278,ISCTE - Instituto Universitário de Lisboa (Sintra),Desenvolvimento de Software e Aplicações,L1,24
6810,L279,ISCTE - Instituto Universitário de Lisboa (Sintra),Matemática Aplicada à Transformação Digital,L1,22
6810,L280,ISCTE - Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Gestão,L1,22
6810,L281,ISCTE - Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais Educativas,L1,21
6810,L282,ISCTE - Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Saúde,L1,22
7001,9500,Escola Superior de Enfermagem de Coimbra,Enfermagem,L1,320
7002,9500,Escola Superior de Enfermagem de Lisboa,Enfermagem,L1,285
7003,9500,Escola Superior de Enfermagem do Porto,Enfermagem,L1,263
7005,8138,Instituto Politécnico de Beja - Escola Superior de Saúde,Terapia Ocupacional,L1,25
7005,9500,Instituto Politécnico de Beja - Escola Superior de Saúde,Enfermagem,L1,35
7010,9500,Universidade do Minho - Escola Superior de Enfermagem,Enfermagem,L1,80
7015,8149,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Dietética e Nutrição,L1,40
7015,9500,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Enfermagem,L1,55
7015,9501,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Enfermagem (entrada no 2.º semestre),L1,50
7015,9504,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Fisioterapia,L1,25
7015,9549,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Farmácia,L1,53
7015,9833,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Gerontologia,L1,35
7015,L068,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,Ciências Biomédicas Laboratoriais,L1,40
7020,9500,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Enfermagem,L1,55
7020,9504,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Fisioterapia,L1,35
7020,L066,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Imagem Médica e Radioterapia,L1,25
7020,L067,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Fisiologia Clínica,L1,25
7020,L068,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,Ciências Biomédicas Laboratoriais,L1,35
7030,9500,Universidade de Évora - Escola Superior de Enfermagem de São João de Deus,Enfermagem,L1,65
7035,8149,Universidade do Algarve - Escola Superior de Saúde,Dietética e Nutrição,L1,27
7035,9500,Universidade do Algarve - Escola Superior de Saúde,Enfermagem,L1,37
7035,9504,Universidade do Algarve - Escola Superior de Saúde,Fisioterapia,L1,25
7035,9549,Universidade do Algarve - Escola Superior de Saúde,Farmácia,L1,27
7035,L066,Universidade do Algarve - Escola Superior de Saúde,Imagem Médica e Radioterapia,L1,30
7035,L068,Universidade do Algarve - Escola Superior de Saúde,Ciências Biomédicas Laboratoriais,L1,27
7040,9500,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,Enfermagem,L1,90
7040,9549,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,Farmácia,L1,40
7040,L101,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,Biotecnologia Medicinal,L1,25
7045,8138,Instituto Politécnico de Leiria - Escola Superior de Saúde,Terapia Ocupacional,L1,37
7045,8149,Instituto Politécnico de Leiria - Escola Superior de Saúde,Dietética e Nutrição,L1,32
7045,9500,Instituto Politécnico de Leiria - Escola Superior de Saúde,Enfermagem,L1,85
7045,9504,Instituto Politécnico de Leiria - Escola Superior de Saúde,Fisioterapia,L1,35
7045,9890,Instituto Politécnico de Leiria - Escola Superior de Saúde,Terapia da Fala,L1,27
7055,9500,Instituto Politécnico de Portalegre - Escola Superior de Saúde,Enfermagem,L1,60
7055,9556,Instituto Politécnico de Portalegre - Escola Superior de Saúde,Higiene Oral,L1,20
7065,9500,Instituto Politécnico de Santarém - Escola Superior de Saúde de Santarém,Enfermagem,L1,80
7075,9500,Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde,Enfermagem,L1,70
7080,9500,Universidade de Trás-os-Montes e Alto Douro - Escola Superior de Saúde,Enfermagem,L1,96
7085,9500,Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu,Enfermagem,L1,86
7092,9500,Universidade dos Açores - Escola Superior de Saúde - Angra do Heroísmo,Enfermagem,L1,40
7093,9500,Universidade dos Açores - Escola Superior de Saúde - Ponta Delgada,Enfermagem,L1,41
7105,9121,Escola Superior Náutica Infante D. Henrique,Engenharia Informática e de Computadores,L1,30
7105,9745,Escola Superior Náutica Infante D. Henrique,Engenharia de Máquinas Marítimas,L1,56
7105,9789,Escola Superior Náutica Infante D. Henrique,Pilotagem,L1,29
7105,9924,Escola Superior Náutica Infante D. Henrique,Gestão de Transportes e Logística,L1,38
7105,9926,Escola Superior Náutica Infante D. Henrique,Gestão Portuária,L1,21
7105,L118,Escola Superior Náutica Infante D. Henrique,Engenharia Eletrotécnica Marítima,L1,30
7110,8011,Escola Superior de Hotelaria e Turismo do Estoril,Produção Alimentar em Restauração (regime pós-laboral),L1,25
7110,9076,Escola Superior de Hotelaria e Turismo do Estoril,Direção e Gestão Hoteleira,L1,60
7110,9163,Escola Superior de Hotelaria e Turismo do Estoril,Gestão do Lazer e Animação Turística,L1,42
7110,9177,Escola Superior de Hotelaria e Turismo do Estoril,Gestão Turística,L1,60
7110,9183,Escola Superior de Hotelaria e Turismo do Estoril,Informação Turística,L1,51
7110,9217,Escola Superior de Hotelaria e Turismo do Estoril,Produção Alimentar em Restauração,L1,40
7110,9875,Escola Superior de Hotelaria e Turismo do Estoril,Direção e Gestão Hoteleira (regime pós-laboral),L1,56
7110,9995,Escola Superior de Hotelaria e Turismo do Estoril,Gestão do Lazer e Animação Turística (regime pós-laboral),L1,42
7110,9996,Escola Superior de Hotelaria e Turismo do Estoril,Gestão Turística (regime pós-laboral),L1,42
7210,8141,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Audiologia,L1,34
7210,8149,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Dietética e Nutrição,L1,42
7210,9504,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Fisioterapia,L1,43
7210,9549,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Farmácia,L1,42
7210,9861,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Saúde Ambiental,L1,32
7210,L066,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Imagem Médica e Radioterapia,L1,39
7210,L067,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Fisiologia Clínica,L1,37
7210,L068,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,Ciências Biomédicas Laboratoriais,L1,39
7220,8149,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Dietética e Nutrição,L1,40
7220,8152,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Ortoprotesia,L1,27
7220,9504,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Fisioterapia,L1,43
7220,9549,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Farmácia,L1,48
7220,9861,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Saúde Ambiental,L1,27
7220,L066,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Imagem Médica e Radioterapia,L1,57
7220,L067,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Fisiologia Clínica,L1,40
7220,L068,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Ciências Biomédicas Laboratoriais,L1,56
7220,L161,Instituto Politécnico de Lisboa - Escola Superior de Tecnologia da Saúde de Lisboa,Ortóptica e Ciências da Visão,L1,35
7230,8138,Instituto Politécnico do Porto - Escola Superior de Saúde,Terapia Ocupacional,L1,47
7230,8141,Instituto Politécnico do Porto - Escola Superior de Saúde,Audiologia,L1,21
7230,8143,Instituto Politécnico do Porto - Escola Superior de Saúde,Ortóptica,L1,21
7230,9504,Instituto Politécnico do Porto - Escola Superior de Saúde,Fisioterapia,L1,61
7230,9549,Instituto Politécnico do Porto - Escola Superior de Saúde,Farmácia,L1,55
7230,9861,Instituto Politécnico do Porto - Escola Superior de Saúde,Saúde Ambiental,L1,36
7230,9890,Instituto Politécnico do Porto - Escola Superior de Saúde,Terapia da Fala,L1,38
7230,L066,Instituto Politécnico do Porto - Escola Superior de Saúde,Imagem Médica e Radioterapia,L1,61
7230,L067,Instituto Politécnico do Porto - Escola Superior de Saúde,Fisiologia Clínica,L1,48
7230,L068,Instituto Politécnico do Porto - Escola Superior de Saúde,Ciências Biomédicas Laboratoriais,L1,61
7230,L101,Instituto Politécnico do Porto - Escola Superior de Saúde,Biotecnologia Medicinal,L1,32
7230,L136,Instituto Politécnico do Porto - Escola Superior de Saúde,Osteopatia,L1,21
